salesdata
;orderId;orderState;customer;product;orderDate;orderAmountInCents;Currency
958;1862;0;fbddd352fd;fe2a87eff5;2020-04-25 07:50:29.602;65570,0;USD
959;1872;0;b32feabd42;fe2a87eff5;2020-04-26 09:08:19.614;65570,0;USD
960;1873;0;b32feabd42;fe2a87eff5;2020-04-26 09:10:00.401;65570,0;USD
961;1879;0;1c8f220359;fe2a87eff5;2020-04-26 15:54:05.031;40670,0;USD
962;1880;0;89326a3c4a;fe2a87eff5;2020-04-27 07:28:02.816;48970,00000000000;USD
963;1892;4;5cbd4c64df;fe2a87eff5;2020-04-27 12:09:30.988;82170,0;USD
964;1727;4;ac551d0314;fe2a87eff5;2020-04-19 12:18:46.405;65570,0;USD
965;1738;4;2e24c0083a;fe2a87eff5;2020-04-20 09:43:18.848;65570,0;USD
966;1746;4;92b6565769;fe2a87eff5;2020-04-20 11:11:25.424;65570,0;USD
967;1754;7;92b6565769;fe2a87eff5;2020-04-20 13:04:47.306;65570,0;USD
968;1801;7;14e8108b66;f9c580224e;2020-04-22 12:05:13.593;65570,0;USD
969;1825;0;2d54f6a3be;fe2a87eff5;2020-04-23 08:54:33.453;48970,00000000000;USD
970;1831;0;f8cf9c3517;fe2a87eff5;2020-04-23 09:10:54.871;48970,00000000000;USD
971;1843;0;e953b83d7a;fe2a87eff5;2020-04-23 12:41:04.012;73870,0;USD
972;1734;4;bc8a016d3a;98ac5d1ffd;2020-04-19 19:46:38.049;73870,0;USD
973;1767;7;4a63152367;98ac5d1ffd;2020-04-21 09:49:32.321;40670,0;USD
974;1783;0;e8729c0925;fe2a87eff5;2020-04-21 15:00:18.222;48970,00000000000;USD
975;1784;0;e8729c0925;fe2a87eff5;2020-04-21 15:01:36.053;73870,0;USD
976;1792;4;2fb5398921;98ac5d1ffd;2020-04-22 07:46:38.089;40670,0;USD
977;1804;4;50c9b84e96;98ac5d1ffd;2020-04-22 12:22:46.189;73870,0;USD
978;1805;4;50c9b84e96;98ac5d1ffd;2020-04-22 12:23:55.774;40670,0;USD
979;1814;0;7c6b7b86ce;fe2a87eff5;2020-04-22 13:24:30.801;48970,00000000000;USD
980;1818;4;f785c2be25;fe2a87eff5;2020-04-22 16:18:45.844;65570,0;USD
981;1874;0;b32feabd42;fe2a87eff5;2020-04-26 09:12:18.899;57270,00000000000;USD
982;1890;0;00c9a2db9b;fe2a87eff5;2020-04-27 10:27:53.618;82170,0;USD
983;1893;0;4a432ac81f;fe2a87eff5;2020-04-27 13:35:18.291;65570,0;USD
984;1728;4;ac551d0314;fe2a87eff5;2020-04-19 12:20:24.835;65570,0;USD
985;1753;0;534a5d2034;fe2a87eff5;2020-04-20 12:58:03.516;65570,0;USD
986;1757;4;e86c7482b3;98ac5d1ffd;2020-04-20 13:23:00.374;73870,0;USD
987;1779;0;4f4a884a84;fe2a87eff5;2020-04-21 13:09:26.299;73870,0;USD
988;1782;0;e8729c0925;fe2a87eff5;2020-04-21 14:58:25.003;40670,0;USD
989;1796;0;d32a672e7a;fe2a87eff5;2020-04-22 09:22:13.128;65570,0;USD
990;1800;7;14e8108b66;f9c580224e;2020-04-22 12:02:45.753;65570,0;USD
991;1823;0;ca240b166c;fe2a87eff5;2020-04-23 08:18:30.425;48970,00000000000;USD
992;1882;7;5f361af85b;fe2a87eff5;2020-04-27 09:11:15.128;65570,0;USD
993;1883;7;5f361af85b;fe2a87eff5;2020-04-27 09:12:21.043;65570,0;USD
994;1889;4;789acfbcf4;98ac5d1ffd;2020-04-27 10:23:25.876;48970,00000000000;USD
995;1732;4;88f1e1cdd7;98ac5d1ffd;2020-04-19 15:58:14.067;40670,0;USD
996;1755;4;92b6565769;fe2a87eff5;2020-04-20 13:05:09.435;65570,0;USD
997;1794;4;2fb5398921;98ac5d1ffd;2020-04-22 07:51:17.218;73870,0;USD
998;1797;0;4d2f03a2f2;fe2a87eff5;2020-04-22 10:04:36.607;82170,0;USD
999;1822;0;ca240b166c;fe2a87eff5;2020-04-23 08:17:04.293;40670,0;USD
1000;1905;0;293514af80;fe2a87eff5;2020-04-28 09:38:48.042;73870,0;USD
1001;1949;0;4711dffc16;fe2a87eff5;2020-04-29 11:14:05.994;73870,0;USD
1002;1925;7;8c0c77a9e2;fe2a87eff5;2020-04-28 16:59:46.781;65570,0;USD
1003;1951;4;a3b1fc05e2;fe2a87eff5;2020-04-29 11:58:56.667;73870,0;USD
1004;1956;0;1a60597b05;fe2a87eff5;2020-04-29 17:50:31.502;40670,0;USD
1005;1911;0;de53f45dd3;fe2a87eff5;2020-04-28 12:44:14.483;73870,0;USD
1006;1902;4;0c560a4fa1;fe2a87eff5;2020-04-27 20:17:48.274;57270,00000000000;USD
1007;1939;7;5c47c6c19d;fe2a87eff5;2020-04-29 09:47:46.460;57270,00000000000;USD
1008;1946;4;ce13d1ba3a;fe2a87eff5;2020-04-29 10:28:01.330;65570,0;USD
1009;1948;0;4711dffc16;fe2a87eff5;2020-04-29 11:11:54.629;40670,0;USD
1010;1955;0;1a60597b05;fe2a87eff5;2020-04-29 17:47:44.250;57270,00000000000;USD
1011;1903;4;0c560a4fa1;fe2a87eff5;2020-04-27 20:22:52.321;73870,0;USD
1012;1910;0;c26c713bff;fe2a87eff5;2020-04-28 12:29:50.552;48970,00000000000;USD
1013;1912;4;2b75245f4b;bbb138db49;2020-04-28 12:55:50.273;65570,0;USD
1014;1927;7;8c0c77a9e2;fe2a87eff5;2020-04-28 17:01:11.783;65570,0;USD
1015;1929;7;8c0c77a9e2;fe2a87eff5;2020-04-28 17:02:03.633;65570,0;USD
1016;1936;7;3a698ec692;bbb138db49;2020-04-29 08:48:57.792;57270,00000000000;USD
1017;1940;7;5c47c6c19d;fe2a87eff5;2020-04-29 09:47:54.004;57270,00000000000;USD
1018;1957;0;039e7f810b;fe2a87eff5;2020-04-29 18:29:58.725;40670,0;USD
1019;1922;0;239d42605c;fe2a87eff5;2020-04-28 16:41:17.530;57270,00000000000;USD
1020;1908;7;fcffa64be3;98ac5d1ffd;2020-04-28 10:52:24.478;57270,00000000000;USD
1021;1930;4;8c0c77a9e2;fe2a87eff5;2020-04-28 17:02:30.204;65570,0;USD
1022;1947;0;4711dffc16;fe2a87eff5;2020-04-29 11:11:16.740;48970,00000000000;USD
1023;1952;0;869498529d;fe2a87eff5;2020-04-29 13:51:39.818;57270,00000000000;USD
1024;1924;7;8c0c77a9e2;fe2a87eff5;2020-04-28 16:58:32.830;65570,0;USD
1025;1953;0;1bb8bd598f;fe2a87eff5;2020-04-29 14:37:32.631;65570,0;USD
1026;1954;4;ea660c7603;fe2a87eff5;2020-04-29 15:04:42.241;73870,0;USD
1027;1895;4;5c5f23a28c;98ac5d1ffd;2020-04-27 14:07:04.180;57270,00000000000;USD
1028;1915;0;368ed933bb;fe2a87eff5;2020-04-28 13:50:04.641;73870,0;USD
1029;1934;0;ad40211e74;fe2a87eff5;2020-04-28 17:50:27.362;65570,0;USD
1030;1938;4;49025b5e6c;98ac5d1ffd;2020-04-29 09:43:49.594;48970,00000000000;USD
1031;1942;7;5c47c6c19d;fe2a87eff5;2020-04-29 09:49:15.268;57270,00000000000;USD
1032;1898;0;d77f5d1e68;fe2a87eff5;2020-04-27 14:52:00.388;65570,0;USD
1033;1913;0;de53f45dd3;fe2a87eff5;2020-04-28 13:11:01.080;40670,0;USD
1034;1900;0;b0e925cef4;fe2a87eff5;2020-04-27 16:29:10.307;48970,00000000000;USD
1035;1901;0;b0e925cef4;fe2a87eff5;2020-04-27 16:31:06.179;73870,0;USD
1036;1904;4;e83ec3dfe7;fe2a87eff5;2020-04-28 08:01:42.716;82170,0;USD
1037;1928;7;8c0c77a9e2;fe2a87eff5;2020-04-28 17:01:34.180;65570,0;USD
1038;1944;0;5c47c6c19d;fe2a87eff5;2020-04-29 09:50:55.100;65570,0;USD
1039;1916;4;1dd667f2e2;fe2a87eff5;2020-04-28 14:58:25.884;65570,0;USD
1040;1918;0;239d42605c;fe2a87eff5;2020-04-28 15:19:16.904;32370,000000000000;USD
1041;1932;0;239d42605c;fe2a87eff5;2020-04-28 17:08:46.648;65570,0;USD
1042;1937;0;c89b6958fa;fe2a87eff5;2020-04-29 09:04:02.159;65570,0;USD
1043;1943;0;5c47c6c19d;fe2a87eff5;2020-04-29 09:49:44.239;57270,00000000000;USD
1044;1894;4;5c52e2921b;bbb138db49;2020-04-27 13:52:28.073;57270,00000000000;USD
1045;1914;0;de53f45dd3;fe2a87eff5;2020-04-28 13:12:36.826;48970,00000000000;USD
1046;1906;7;fcffa64be3;98ac5d1ffd;2020-04-28 10:46:36.788;57270,00000000000;USD
1047;1917;4;7e75c0d723;98ac5d1ffd;2020-04-28 15:12:19.040;48970,00000000000;USD
1048;1920;0;7449bb1ea6;fe2a87eff5;2020-04-28 15:39:23.808;65570,0;USD
1049;1931;0;239d42605c;fe2a87eff5;2020-04-28 17:07:29.299;65570,0;USD
1050;1896;0;d77f5d1e68;fe2a87eff5;2020-04-27 14:39:11.656;73870,0;USD
1051;1897;0;d77f5d1e68;fe2a87eff5;2020-04-27 14:48:14.510;73870,0;USD
1052;1899;0;b0e925cef4;fe2a87eff5;2020-04-27 16:24:28.175;48970,00000000000;USD
1053;1921;0;7449bb1ea6;fe2a87eff5;2020-04-28 15:40:32.191;65570,0;USD
1054;1941;7;5c47c6c19d;fe2a87eff5;2020-04-29 09:48:59.465;57270,00000000000;USD
1055;1907;7;fcffa64be3;98ac5d1ffd;2020-04-28 10:47:45.844;65570,0;USD
1056;1909;0;c26c713bff;fe2a87eff5;2020-04-28 12:28:05.000;48970,00000000000;USD
1057;1933;7;ad40211e74;fe2a87eff5;2020-04-28 17:33:21.025;65570,0;USD
1058;1935;4;1dd667f2e2;fe2a87eff5;2020-04-29 07:35:02.923;57270,00000000000;USD
1059;1945;4;ce13d1ba3a;fe2a87eff5;2020-04-29 10:26:03.620;65570,0;USD
1060;1950;4;a3b1fc05e2;fe2a87eff5;2020-04-29 11:55:36.663;73870,0;USD
1061;1919;0;7449bb1ea6;fe2a87eff5;2020-04-28 15:38:13.403;57270,00000000000;USD
1062;1923;4;8c0c77a9e2;fe2a87eff5;2020-04-28 16:54:12.934;57270,00000000000;USD
1063;1926;7;8c0c77a9e2;fe2a87eff5;2020-04-28 17:00:01.514;65570,0;USD
1064;1970;7;56a197baa5;98ac5d1ffd;2020-04-30 16:23:53.246;57270,00000000000;USD
1065;1979;0;56f0afc547;fe2a87eff5;2020-05-02 09:08:43.081;82170,0;USD
1066;1981;4;fcffa64be3;98ac5d1ffd;2020-05-02 14:52:34.338;57270,00000000000;USD
1067;2004;0;003adecb9b;fe2a87eff5;2020-05-04 13:02:12.609;65570,0;USD
1068;2015;4;0d29cd8cdf;98ac5d1ffd;2020-05-04 17:39:55.854;48970,00000000000;USD
1069;1964;4;cdff0badb1;98ac5d1ffd;2020-04-30 11:17:17.495;40670,0;USD
1070;1971;4;56a197baa5;98ac5d1ffd;2020-04-30 16:24:23.795;57270,00000000000;USD
1071;1986;4;61b87b9a8a;98ac5d1ffd;2020-05-03 12:07:23.494;73870,0;USD
1072;2010;0;cec4f91dac;fe2a87eff5;2020-05-04 17:25:00.487;48970,00000000000;USD
1073;1989;4;9d63f021e0;fe2a87eff5;2020-05-03 13:25:05.149;65570,0;USD
1074;2011;0;cec4f91dac;fe2a87eff5;2020-05-04 17:26:34.839;73870,0;USD
1075;2005;0;adfbbba170;fe2a87eff5;2020-05-04 13:08:09.989;73870,0;USD
1076;1972;4;e6e1ea093b;fe2a87eff5;2020-04-30 16:32:02.310;73870,0;USD
1077;2008;4;19d7c668ac;fe2a87eff5;2020-05-04 17:06:11.640;65570,0;USD
1078;2020;0;e7a51a360f;fe2a87eff5;2020-05-05 12:03:03.652;73870,0;USD
1079;1982;4;e570cbd7e6;98ac5d1ffd;2020-05-02 17:22:22.678;57270,00000000000;USD
1080;1984;7;61b87b9a8a;98ac5d1ffd;2020-05-03 12:02:07.266;73870,0;USD
1081;2006;0;a399989e01;fe2a87eff5;2020-05-04 14:25:35.502;65570,0;USD
1082;1965;4;cdff0badb1;98ac5d1ffd;2020-04-30 11:19:01.702;48970,00000000000;USD
1083;1966;0;eec9dc103c;fe2a87eff5;2020-04-30 15:34:16.346;73870,0;USD
1084;1983;7;0d04e42c12;fe2a87eff5;2020-05-03 10:44:31.585;73870,0;USD
1085;1988;4;9d63f021e0;fe2a87eff5;2020-05-03 13:21:54.746;57270,00000000000;USD
1086;1991;0;f6be4a892b;fe2a87eff5;2020-05-03 19:19:33.468;73870,0;USD
1087;2000;4;e86c7482b3;98ac5d1ffd;2020-05-04 10:48:23.449;48970,00000000000;USD
1088;1961;7;8cbd835a48;98ac5d1ffd;2020-04-30 09:29:32.623;73870,0;USD
1089;1968;7;56a197baa5;98ac5d1ffd;2020-04-30 16:23:22.835;57270,00000000000;USD
1090;1980;0;8ba462a12d;fe2a87eff5;2020-05-02 10:24:35.452;57270,00000000000;USD
1091;1987;4;0d04e42c12;fe2a87eff5;2020-05-03 12:11:06.750;73870,0;USD
1092;1995;0;71375323db;fe2a87eff5;2020-05-04 08:23:00.650;48970,00000000000;USD
1093;1969;7;56a197baa5;98ac5d1ffd;2020-04-30 16:23:32.315;57270,00000000000;USD
1094;1967;0;82700a0ac6;fe2a87eff5;2020-04-30 16:04:02.782;82170,0;USD
1095;1990;0;e883eaf94c;fe2a87eff5;2020-05-03 14:42:13.521;57270,00000000000;USD
1096;2002;4;3284cf53c9;98ac5d1ffd;2020-05-04 11:25:30.034;65570,0;USD
1097;1973;7;56f0afc547;fe2a87eff5;2020-05-01 10:46:42.237;82170,0;USD
1098;1975;4;9dd502010d;fe2a87eff5;2020-05-01 10:54:58.459;57270,00000000000;USD
1099;1976;7;56f0afc547;fe2a87eff5;2020-05-02 09:06:11.245;82170,0;USD
1100;1996;4;07bf6396ff;98ac5d1ffd;2020-05-04 08:38:35.494;57270,00000000000;USD
1101;2009;0;cec4f91dac;fe2a87eff5;2020-05-04 17:22:20.854;40670,0;USD
1102;2013;7;0d29cd8cdf;98ac5d1ffd;2020-05-04 17:38:46.180;48970,00000000000;USD
1103;1985;7;61b87b9a8a;98ac5d1ffd;2020-05-03 12:05:24.731;73870,0;USD
1104;1958;0;039e7f810b;fe2a87eff5;2020-04-29 18:31:21.166;48970,00000000000;USD
1105;2001;4;899c2038bf;fe2a87eff5;2020-05-04 11:07:54.514;73870,0;USD
1106;1998;4;3792d79655;98ac5d1ffd;2020-05-04 10:37:02.591;65570,0;USD
1107;2018;4;b0d087dbb7;fe2a87eff5;2020-05-04 18:50:51.908;73870,0;USD
1108;1974;7;56f0afc547;fe2a87eff5;2020-05-01 10:47:02.973;82170,0;USD
1109;1978;7;56f0afc547;fe2a87eff5;2020-05-02 09:07:33.936;82170,0;USD
1110;1994;0;71375323db;fe2a87eff5;2020-05-04 08:21:51.243;40670,0;USD
1111;1997;0;c9853955c6;fe2a87eff5;2020-05-04 08:43:28.938;65570,0;USD
1112;2014;7;0d29cd8cdf;98ac5d1ffd;2020-05-04 17:39:19.663;48970,00000000000;USD
1113;2017;0;0d29cd8cdf;fe2a87eff5;2020-05-04 17:42:49.939;48970,00000000000;USD
1114;2019;4;899c2038bf;fe2a87eff5;2020-05-05 10:31:18.414;65570,0;USD
1115;1960;0;e9a2934b91;fe2a87eff5;2020-04-30 09:06:55.638;73870,0;USD
1116;1959;0;1dd667f2e2;fe2a87eff5;2020-04-30 07:52:18.603;65570,0;USD
1117;1963;4;cdff0badb1;98ac5d1ffd;2020-04-30 11:15:17.405;73870,0;USD
1118;2016;7;0d29cd8cdf;98ac5d1ffd;2020-05-04 17:41:40.964;48970,00000000000;USD
1119;2021;4;f785c2be25;fe2a87eff5;2020-05-05 12:18:08.871;57270,00000000000;USD
1120;1962;4;8cbd835a48;98ac5d1ffd;2020-04-30 09:29:40.385;73870,0;USD
1121;1977;7;56f0afc547;fe2a87eff5;2020-05-02 09:07:28.178;82170,0;USD
1122;1992;0;f6be4a892b;fe2a87eff5;2020-05-03 19:20:50.249;65570,0;USD
1123;2003;4;c0c04a1169;fe2a87eff5;2020-05-04 12:09:18.759;73870,0;USD
1124;2007;4;e854a63c60;98ac5d1ffd;2020-05-04 15:44:51.434;65570,0;USD
1125;1993;0;7fff4825c6;fe2a87eff5;2020-05-03 20:53:02.336;40670,0;USD
1126;1999;0;46200f6469;fe2a87eff5;2020-05-04 10:40:13.251;73870,0;USD
1127;2012;7;0d29cd8cdf;98ac5d1ffd;2020-05-04 17:36:52.514;48970,00000000000;USD
1128;2026;7;30faa31952;98ac5d1ffd;2020-05-05 13:30:44.935;73870,0;USD
1129;2029;0;1da1b274c1;fe2a87eff5;2020-05-05 14:25:23.516;73870,0;USD
1130;2042;0;2cd975a5cb;fe2a87eff5;2020-05-06 13:37:28.140;65570,0;USD
1131;2082;4;d0e8aa72ff;fe2a87eff5;2020-05-11 08:27:37.805;73870,0;USD
1132;2096;7;6f0a70dffe;f9c580224e;2020-05-12 09:36:53.400;65570,0;USD
1133;2116;4;d1e0f6a432;bbb138db49;2020-05-13 14:23:21.360;57270,00000000000;USD
1134;2128;7;4a673a627b;f9c580224e;2020-05-13 18:37:40.531;57270,00000000000;USD
1135;2025;7;30faa31952;98ac5d1ffd;2020-05-05 13:30:24.777;73870,0;USD
1136;2046;0;2394a6b0b8;fe2a87eff5;2020-05-07 06:13:50.148;73870,0;USD
1137;2073;4;22201203d3;98ac5d1ffd;2020-05-08 12:21:01.442;73870,0;USD
1138;2077;4;985c9e6992;98ac5d1ffd;2020-05-09 10:18:12.370;48970,00000000000;USD
1139;2093;0;9cb2a8e571;fe2a87eff5;2020-05-11 16:59:48.671;73870,0;USD
1140;2098;0;f0acb5fe35;fe2a87eff5;2020-05-12 09:57:27.926;48970,00000000000;USD
1141;2117;4;2f69739634;fe2a87eff5;2020-05-13 15:34:14.962;73870,0;USD
1142;2144;7;2b10bd206f;bbb138db49;2020-05-14 12:44:40.046;65570,0;USD
1143;2028;4;9b43d0fccc;fe2a87eff5;2020-05-05 14:19:46.137;65570,0;USD
1144;2057;4;7e75c0d723;98ac5d1ffd;2020-05-07 16:43:54.760;40670,0;USD
1145;2141;0;2963eaaad6;fe2a87eff5;2020-05-14 10:42:02.616;73870,0;USD
1146;2033;4;3ac4b93982;fe2a87eff5;2020-05-05 16:13:09.724;73870,0;USD
1147;2051;4;acec675876;fe2a87eff5;2020-05-07 10:38:33.886;73870,0;USD
1148;2075;4;a55f3d339c;fe2a87eff5;2020-05-09 08:33:54.018;65570,0;USD
1149;2078;4;45ee8b34a8;fe2a87eff5;2020-05-09 13:29:01.551;57270,00000000000;USD
1150;2086;4;190a8febff;fe2a87eff5;2020-05-11 09:54:25.319;57270,00000000000;USD
1151;2090;7;3bbc53f641;fe2a87eff5;2020-05-11 12:14:08.884;73870,0;USD
1152;2095;4;b0d087dbb7;fe2a87eff5;2020-05-12 09:26:35.850;65570,0;USD
1153;2105;0;eda46421c6;fe2a87eff5;2020-05-12 17:24:04.073;65570,0;USD
1154;2107;0;adfbbba170;fe2a87eff5;2020-05-12 18:26:33.917;57270,00000000000;USD
1155;2142;7;be7f93e32c;fe2a87eff5;2020-05-14 10:44:02.468;73870,0;USD
1156;2145;7;2b10bd206f;bbb138db49;2020-05-14 12:45:14.971;65570,0;USD
1157;2060;4;842848fbdd;fe2a87eff5;2020-05-07 18:22:12.130;65570,0;USD
1158;2050;4;9d63f021e0;fe2a87eff5;2020-05-07 09:42:39.839;65570,0;USD
1159;2067;4;d36b48fe32;fe2a87eff5;2020-05-08 09:59:20.267;65570,0;USD
1160;2070;0;1da1b274c1;fe2a87eff5;2020-05-08 11:18:39.800;65570,0;USD
1161;2062;0;4a0cbc3664;fe2a87eff5;2020-05-07 19:06:30.185;65570,0;USD
1162;2097;4;6f0a70dffe;f9c580224e;2020-05-12 09:37:08.886;65570,0;USD
1163;2071;7;22201203d3;98ac5d1ffd;2020-05-08 12:20:29.908;73870,0;USD
1164;2081;4;715d85bf3c;98ac5d1ffd;2020-05-10 12:54:52.361;65570,0;USD
1165;2108;0;215596bb0d;fe2a87eff5;2020-05-12 19:17:10.968;48970,00000000000;USD
1166;2087;4;d36b48fe32;fe2a87eff5;2020-05-11 11:39:56.167;65570,0;USD
1167;2111;4;2ed7cfffcf;fe2a87eff5;2020-05-12 23:48:18.256;65570,0;USD
1168;2112;4;2913a5261b;bbb138db49;2020-05-13 08:14:36.228;57270,00000000000;USD
1169;2129;7;4a673a627b;f9c580224e;2020-05-13 18:42:45.739;57270,00000000000;USD
1170;2113;4;b03c242649;bbb138db49;2020-05-13 08:56:44.592;57270,00000000000;USD
1171;2133;7;4a673a627b;f9c580224e;2020-05-13 18:49:27.640;57270,00000000000;USD
1172;2140;0;d49047e287;fe2a87eff5;2020-05-14 08:56:30.774;73870,0;USD
1173;2134;7;4a673a627b;f9c580224e;2020-05-13 19:02:33.531;57270,00000000000;USD
1174;2136;7;4a673a627b;f9c580224e;2020-05-13 19:04:52.282;57270,00000000000;USD
1175;2148;7;2b10bd206f;bbb138db49;2020-05-14 12:53:52.602;65570,0;USD
1176;2023;7;4d82afaef9;fe2a87eff5;2020-05-05 12:44:14.167;82170,0;USD
1177;2043;4;9b639f34ed;fe2a87eff5;2020-05-06 13:46:26.034;65570,0;USD
1178;2044;4;56a197baa5;98ac5d1ffd;2020-05-06 15:54:33.092;73870,0;USD
1179;2065;4;0d6faa8c7b;98ac5d1ffd;2020-05-08 00:33:51.311;48970,00000000000;USD
1180;2076;4;1f70870ba5;98ac5d1ffd;2020-05-09 10:09:38.649;57270,00000000000;USD
1181;2106;0;f688ee76e6;fe2a87eff5;2020-05-12 17:33:27.375;65570,0;USD
1182;2125;7;4a673a627b;f9c580224e;2020-05-13 18:33:20.687;57270,00000000000;USD
1183;2131;7;4a673a627b;f9c580224e;2020-05-13 18:47:21.582;57270,00000000000;USD
1184;2034;0;adfbbba170;fe2a87eff5;2020-05-05 16:23:19.063;65570,0;USD
1185;2030;7;715d85bf3c;98ac5d1ffd;2020-05-05 15:13:29.819;57270,00000000000;USD
1186;2038;7;9b639f34ed;fe2a87eff5;2020-05-06 08:58:32.061;65570,0;USD
1187;2040;4;a3b1fc05e2;fe2a87eff5;2020-05-06 09:01:04.200;57270,00000000000;USD
1188;2053;4;a9e74e96fa;fe2a87eff5;2020-05-07 14:19:47.081;73870,0;USD
1189;2115;4;ac8c69154a;98ac5d1ffd;2020-05-13 14:21:47.428;73870,0;USD
1190;2121;7;4a673a627b;f9c580224e;2020-05-13 18:18:42.951;57270,00000000000;USD
1191;2123;7;4a673a627b;f9c580224e;2020-05-13 18:21:01.256;57270,00000000000;USD
1192;2146;7;2b10bd206f;bbb138db49;2020-05-14 12:52:25.170;65570,0;USD
1193;2032;4;715d85bf3c;98ac5d1ffd;2020-05-05 15:37:50.873;57270,00000000000;USD
1194;2054;4;0b61fb6ce9;fe2a87eff5;2020-05-07 14:32:08.192;57270,00000000000;USD
1195;2066;4;d36b48fe32;fe2a87eff5;2020-05-08 09:58:27.684;65570,0;USD
1196;2088;7;59a5a5ef46;fe2a87eff5;2020-05-11 12:10:49.482;57270,00000000000;USD
1197;2132;7;4a673a627b;f9c580224e;2020-05-13 18:48:17.230;57270,00000000000;USD
1198;2138;7;4a673a627b;f9c580224e;2020-05-13 19:12:43.964;65570,0;USD
1199;2031;0;5a6ac570c2;fe2a87eff5;2020-05-05 15:31:22.498;57270,00000000000;USD
1200;2048;7;56f0afc547;fe2a87eff5;2020-05-07 09:29:29.154;57270,00000000000;USD
1201;2049;0;56f0afc547;fe2a87eff5;2020-05-07 09:31:25.275;57270,00000000000;USD
1202;2069;7;801b277dd5;fe2a87eff5;2020-05-08 11:13:41.472;73870,0;USD
1203;2072;7;22201203d3;98ac5d1ffd;2020-05-08 12:20:47.767;73870,0;USD
1204;2101;4;6587f05138;f9c580224e;2020-05-12 11:20:22.850;65570,0;USD
1205;2102;0;4fef239ac8;fe2a87eff5;2020-05-12 12:29:24.344;73870,0;USD
1206;2122;7;4a673a627b;f9c580224e;2020-05-13 18:19:23.881;57270,00000000000;USD
1207;2147;7;2b10bd206f;bbb138db49;2020-05-14 12:52:57.976;65570,0;USD
1208;2037;0;d3c903fa34;fe2a87eff5;2020-05-06 08:17:30.512;73870,0;USD
1209;2059;7;842848fbdd;fe2a87eff5;2020-05-07 18:15:39.976;65570,0;USD
1210;2041;4;cf3686c4c0;98ac5d1ffd;2020-05-06 13:04:24.435;65570,0;USD
1211;2052;4;1082864937;98ac5d1ffd;2020-05-07 14:19:26.570;82170,0;USD
1212;2056;0;88f97cbef7;fe2a87eff5;2020-05-07 15:28:55.702;40670,0;USD
1213;2079;4;1f70870ba5;98ac5d1ffd;2020-05-10 08:21:13.209;65570,0;USD
1214;2110;0;bbc174886a;fe2a87eff5;2020-05-12 23:11:38.559;65570,0;USD
1215;2118;4;14fd279472;fe2a87eff5;2020-05-13 17:59:00.470;82170,0;USD
1216;2139;4;4a673a627b;f9c580224e;2020-05-13 19:16:47.856;57270,00000000000;USD
1217;2143;4;be7f93e32c;fe2a87eff5;2020-05-14 10:48:40.374;73870,0;USD
1218;2149;7;2b10bd206f;bbb138db49;2020-05-14 12:54:07.725;65570,0;USD
1219;2094;4;7e75c0d723;98ac5d1ffd;2020-05-12 08:47:57.667;73870,0;USD
1220;2099;0;1b915acee6;fe2a87eff5;2020-05-12 10:18:11.319;65570,0;USD
1221;2119;4;4a673a627b;f9c580224e;2020-05-13 18:10:03.347;65570,0;USD
1222;2126;7;4a673a627b;f9c580224e;2020-05-13 18:33:45.268;57270,00000000000;USD
1223;2127;7;4a673a627b;f9c580224e;2020-05-13 18:34:49.259;57270,00000000000;USD
1224;2137;7;4a673a627b;f9c580224e;2020-05-13 19:06:32.764;57270,00000000000;USD
1225;2039;7;9b639f34ed;fe2a87eff5;2020-05-06 08:58:43.241;65570,0;USD
1226;2058;7;842848fbdd;fe2a87eff5;2020-05-07 18:15:28.109;65570,0;USD
1227;2084;4;190a8febff;fe2a87eff5;2020-05-11 09:36:04.451;65570,0;USD
1228;2103;0;aab076aaf7;fe2a87eff5;2020-05-12 13:13:28.166;65570,0;USD
1229;2114;4;4badb0156a;f9c580224e;2020-05-13 12:10:56.944;65570,0;USD
1230;2124;7;4a673a627b;f9c580224e;2020-05-13 18:31:57.243;57270,00000000000;USD
1231;2130;7;4a673a627b;f9c580224e;2020-05-13 18:44:24.164;57270,00000000000;USD
1232;2035;0;fbddd352fd;fe2a87eff5;2020-05-05 16:57:57.873;57270,00000000000;USD
1233;2045;7;0d6faa8c7b;98ac5d1ffd;2020-05-06 21:27:01.889;65570,0;USD
1234;2047;0;2394a6b0b8;fe2a87eff5;2020-05-07 06:15:02.632;48970,00000000000;USD
1235;2055;4;7d9145fd18;fe2a87eff5;2020-05-07 14:41:11.058;73870,0;USD
1236;2064;4;0d6faa8c7b;98ac5d1ffd;2020-05-08 00:22:30.218;65570,0;USD
1237;2080;4;e6e1ea093b;fe2a87eff5;2020-05-10 10:11:26.969;65570,0;USD
1238;2109;4;1ddd7ad3d9;98ac5d1ffd;2020-05-12 19:26:31.790;40670,0;USD
1239;2063;0;1d07a9bbae;fe2a87eff5;2020-05-07 22:56:17.223;65570,0;USD
1240;2022;7;4d82afaef9;fe2a87eff5;2020-05-05 12:43:33.771;82170,0;USD
1241;2074;4;10e4c86efb;fe2a87eff5;2020-05-08 17:01:46.393;40670,0;USD
1242;2083;4;ab714ca4f4;fe2a87eff5;2020-05-11 08:39:55.065;65570,0;USD
1243;2120;7;4a673a627b;f9c580224e;2020-05-13 18:16:25.178;57270,00000000000;USD
